Ejercicio,Código Entidad,Entidad,Código Departamento,Departamento,Código Clase,Clase,Código Sección,Sección,Código Grupo,Grupo,Código Recurso,Recurso,Asignado,Modificado,Vigente,Devengado,Percibido
2017,12100801,MUNICIPALIDAD DE TOTONICAPAN,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,11589,11589,991.00,991.00
2017,12100801,MUNICIPALIDAD DE TOTONICAPAN,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"24,242,622.80",0,24242622.8,"12,425,160.78","12,425,160.78"
2017,12100801,MUNICIPALIDAD DE TOTONICAPAN,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,8360699.89,8360699.89,"1,558,125.07","1,558,125.07"
2017,12100801,MUNICIPALIDAD DE TOTONICAPAN,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17400,DON. DE CAP. PARA CONSTR. DE BIENES DE USO COM.,17410,DE GOBIERNOS EXTRANJEROS,17410,DE GOBIERNOS EXTRANJEROS,0.00,11975.52,11975.52,0.00,0.00
2017,12100801,MUNICIPALIDAD DE TOTONICAPAN,0800,TOTONICAPAN,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,6240659.2,6240659.2,0.00,0.00
2017,12100801,MUNICIPALIDAD DE TOTONICAPAN,0800,TOTONICAPAN,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23420,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A CTO. PL.,23420,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A CTO. PL.,0.00,1657724.61,1657724.61,0.00,0.00
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,"15,500.00",0,15500,"11,798.00","11,798.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,"9,800.00",0,9800,"4,650.00","4,650.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,"2,200.00",0,2200,"1,629.00","1,629.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,"15,100.00",0,15100,"6,846.00","6,846.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10285,"SOBRE PRODUCTOS PRIMARIOS, MINERALES Y VEGETALES",300.00,0,300,45.00,45.00
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"162,100.00",0,162100,"112,307.00","112,307.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"40,000.00",0,40000,"21,222.00","21,222.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"16,000.00",0,16000,0.00,0.00
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"195,000.00",0,195000,"80,970.00","80,970.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"170,000.00",0,170000,"28,933.30","28,933.30"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"339,000.00",0,339000,"231,789.00","231,789.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,0.00,0,0,30.00,30.00
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14220,SERVICIOS DE ENERGIA ELECTRICA,14220,SERVICIOS DE ENERGIA ELECTRICA,0.00,0,0,"2,565.00","2,565.00"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"685,000.00",0,685000,"395,530.50","395,530.50"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"50,000.00",0,50000,"12,737.22","12,737.22"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"2,258,875.00",204775.98,2463650.98,"1,235,301.93","1,235,301.93"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,28920.37,28920.37,"12,400.77","12,400.77"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"11,329,125.00",1033142.59,12362267.59,"6,269,478.17","6,269,478.17"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,3191753.12,3191753.12,"2,032,164.25","2,032,164.25"
2017,12100802,MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN,0800,TOTONICAPAN,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,2414193.96,2414193.96,0.00,0.00
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,521.00,0,521,80.00,80.00
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,935.00,0,935,"6,490.00","6,490.00"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,0.00,0,0,10.00,10.00
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,"1,852.00",0,1852,"2,820.00","2,820.00"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,"27,603.10",0,27603.1,"17,480.50","17,480.50"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"159,790.98",0,159790.98,"107,008.00","107,008.00"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"58,510.00",19218,77728,"97,320.00","97,320.00"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"9,750.00",0,9750,0.00,0.00
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"49,561.75",0,49561.75,"34,035.00","34,035.00"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11420,DE MAQUINARIAS Y EQUIPOS,11420,DE MAQUINARIAS Y EQUIPOS,"6,865.10",0,6865.1,"4,873.50","4,873.50"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,"119,021.77",90456.99,209478.76,"206,816.81","206,816.81"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"276,634.39",0,276634.39,"33,983.00","33,983.00"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"350,428.10",0,350428.1,"291,812.50","291,812.50"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"1,821,832.25",0,1821832.25,"1,041,556.00","1,041,556.00"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"207,449.46",0,207449.46,"196,747.65","196,747.65"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"3,475,196.89",406386.83,3881583.72,"2,450,211.29","2,450,211.29"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,12067.65,12067.65,0.00,0.00
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"19,914,470.36",2050316.37,21964786.73,"12,439,020.84","12,439,020.84"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,4135238.3,4135238.3,"1,766,941.00","1,766,941.00"
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,5431778.94,5431778.94,0.00,0.00
2017,12100803,MUNICIPALIDAD DE SAN FRANCISCO EL ALTO,0800,TOTONICAPAN,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,0.00,1470657.89,1470657.89,0.00,0.00
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,"10,000.00",0,10000,0.00,0.00
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"65,000.00",0,65000,"42,277.50","42,277.50"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"6,000.00",0,6000,"6,875.00","6,875.00"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"5,000.00",0,5000,"5,750.00","5,750.00"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"42,000.00",0,42000,"17,988.00","17,988.00"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,0.00,0,0,0.00,0.00
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"80,000.00",50837.04,130837.04,"63,493.46","63,493.46"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"71,500.00",55000,126500,"34,250.00","34,250.00"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14220,SERVICIOS DE ENERGIA ELECTRICA,14220,SERVICIOS DE ENERGIA ELECTRICA,0.00,13090,13090,"20,975.52","20,975.52"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"360,000.00",0,360000,"44,775.50","44,775.50"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"80,000.00",23000,103000,"110,279.69","110,279.69"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"2,113,520.76",0,2113520.76,"1,020,311.01","1,020,311.01"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,"38,458.56",0,38458.56,"10,988.16","10,988.16"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,10643.21,10643.21,"7,000.00","7,000.00"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"10,438,800.00",2585198.41,13023998.41,"5,179,826.91","5,179,826.91"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,0,0,"1,781,282.71","1,781,282.71"
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,4489780.43,4489780.43,0.00,0.00
2017,12100804,MUNICIPALIDAD DE SAN ANDRES XECUL,0800,TOTONICAPAN,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,0.00,0,0,0.00,0.00
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,"25,000.00",0,25000,"9,326.00","9,326.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"200,000.00",0,200000,"180,456.00","180,456.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"110,000.00",0,110000,"22,321.00","22,321.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"1,000.00",0,1000,0.00,0.00
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"146,500.00",0,146500,"84,464.00","84,464.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11420,DE MAQUINARIAS Y EQUIPOS,11420,DE MAQUINARIAS Y EQUIPOS,100.00,0,100,0.00,0.00
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,"1,000.00",0,1000,"59,471.75","59,471.75"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"295,000.00",0,295000,"85,591.00","85,591.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"166,500.00",0,166500,"262,588.00","262,588.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,"5,000.00",0,5000,"1,946.00","1,946.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"962,000.00",0,962000,"583,481.00","583,481.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"150,000.00",0,150000,"331,441.91","331,441.91"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"4,762,125.00",0,4762125,"2,648,377.01","2,648,377.01"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,16000,TRANSFERENCIAS CORRIENTES,16400,DONACIONES CORRIENTES,16420,DE ORGANISMOS E INSTITUCIONES INTERNACIONALES,16420,DE ORGANISMOS E INSTITUCIONES INTERNACIONALES,0.00,20625,20625,"5,000.00","5,000.00"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,0,0,"69,451.57","69,451.57"
2017,12100805,MUNICIPALIDAD DE MOMOSTENANGO,0800,TOTONICAPAN,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"23,972,875.00",0,23972875,"13,445,051.42","13,445,051.42"
